Country,Year,Electricity_access,Adj_savCO2_damage,Exports,GDP_per_capita,Imports,Inflation,Primary_school_enrol,Secondary_school_enrol,Unemployment_rate_male,Unemployment_rate_women,Co2_prod_tonnes,Income_classification,Life_expectancy,Internet,Population,Regime_type,Rural_population,Urban_population,World_Regions
Kenya,2016,53.1,0.943201437,14.32720186,1410.532025,23.37300761,6.297157525,103.2053375,,2.6,2.9,17.152,Lower-middle income,65.393,16.6,49051531,Electoral Autocracy,73.895,26.105,Sub-Saharan Africa
Kenya,2017,56.09143066,0.913336204,13.231964,1572.345734,24.16287324,8.005722791,,,,,16.533,Lower-middle income,65.909,17.82710021,50221146,Electoral Autocracy,73.438,26.562,Sub-Saharan Africa
Kenya,2018,61.43641663,0.920531071,13.17413956,1708.001428,22.97524877,4.689819761,,,,,17.137,Lower-middle income,66.342,19.5,51392570,Electoral Autocracy,72.97,27.03,Sub-Saharan Africa
Kyrgyz Republic,2000,99.57141113,6.671003653,41.84786184,279.6195693,47.58306978,18.70073428,96.33525848,84.75100708,,,4.602,Low income,,,,Electoral Autocracy,64.702,,Central and Southern Asia
Kyrgyz Republic,2001,99.57012177,5.139585549,36.72457315,308.4096116,37.02233922,6.919679894,96.22815704,85.71148682,,,3.862,Low income,68.70731707,3.002941327,4945100,Electoral Autocracy,64.704,35.296,Central and Southern Asia
Kyrgyz Republic,2002,100,6.44532991,39.58135412,321.7270332,43.3393749,2.134209863,96.06302643,84.79638672,11.2,14.3,4.919,Low income,68.15609756,2.99926518,4990700,Electoral Autocracy,64.705,35.295,Central and Southern Asia
Kyrgyz Republic,2003,99.54150391,6.135976718,38.68112372,380.5064324,45.25165909,2.974612952,96.81401062,89.81105042,,,5.382,Low income,68.25609756,3.908766268,5043300,Electoral Autocracy,64.707,35.293,Central and Southern Asia
Kyrgyz Republic,2004,99.51182556,6.135292822,42.55591108,433.2349766,51.25982107,4.110650847,98.07888031,88.27754974,8,9.3,5.807,Low income,68.15365854,5.090385307,5104700,Electoral Autocracy,64.708,35.292,Central and Southern Asia
Kyrgyz Republic,2005,99.44230769,5.482298251,38.30555644,476.55213,56.77844819,4.338673918,98.85199738,86.5827713,7.4,9.1,5.514,Low income,67.95609756,10.53380134,5162600,Electoral Autocracy,64.71,35.29,Central and Southern Asia
Kyrgyz Republic,2006,98.89,4.831906955,41.7206136,543.1107024,79.02936816,5.552123332,100.1320419,86.48522949,7.7,9,5.419,Low income,67.69512195,12.306907,5218400,Electoral Autocracy,64.711,35.289,Central and Southern Asia
Kyrgyz Republic,2007,99.54,4.543564893,52.91297886,721.7686908,84.14540898,10.23010327,98.80465698,86.22440338,,,6.518,Low income,67.89512195,14.03,5268400,Electoral Autocracy,64.713,35.287,Central and Southern Asia
Kyrgyz Republic,2008,99.51,4.162440277,53.5489561,966.3936272,92.55712613,24.52010242,99.09832001,,7.3,9.4,7.548,Low income,68.45121951,15.7,5318700,Electoral Autocracy,64.715,35.285,Central and Southern Asia
Kyrgyz Republic,2009,99.5,4.156081958,54.69834696,871.2243893,78.68080621,6.836562481,98.9442215,86.83522034,,,6.737,Low income,69.10243902,16,5383300,Electoral Autocracy,64.716,35.284,Central and Southern Asia
Kyrgyz Republic,2010,99,4.059455496,51.55432268,880.0377751,81.67852782,7.967722256,99.46109009,87.57794952,,,6.313,Low income,69.3,16.3,5447900,Electoral Autocracy,64.694,35.306,Central and Southern Asia
Kyrgyz Republic,2011,98.32,4.118861416,54.53847717,1123.883168,81.64136325,16.63632627,99.68408966,87.50063324,7.6,9.9,7.554,Low income,69.60243902,17.5,5514600,Electoral Autocracy,64.648,35.352,Central and Southern Asia
Kyrgyz Republic,2012,99.8,4.886148502,44.40420097,1177.974735,95.27173687,2.768442365,103.1013031,88.37130737,7.7,9.5,10,Low income,70.00243902,19.8,5607200,Electoral Autocracy,64.577,35.423,Central and Southern Asia
Kyrgyz Republic,2013,98.93,4.602486933,42.25015396,1282.437162,91.77663169,6.613752024,105.0209427,89.02770233,7.4,9.7,9.658,Lower-middle income,70.20243902,23,5719600,Electoral Autocracy,64.483,35.517,Central and Southern Asia
Kyrgyz Republic,2014,99.8,4.836013859,37.44865159,1279.769783,87.67752949,7.534247298,105.8174515,90.85202789,7,9.5,10.095,Lower-middle income,70.40243902,28.3,5835500,Electoral Autocracy,64.365,35.635,Central and Southern Asia
Kyrgyz Republic,2015,98.69,5.657626673,35.18960049,1121.082835,75.77197023,6.50331839,105.4100723,91.06977081,6.5,9,10.278,Lower-middle income,70.65121951,30.24704278,5956900,Electoral Autocracy,64.223,35.777,Central and Southern Asia
Kyrgyz Republic,2016,99.71,5.441632757,35.82540888,1120.666513,69.99816514,0.388838297,104.6014709,93.8347168,6.2,8.7,9.64,Lower-middle income,70.95121951,37,6079500,Electoral Autocracy,64.056,35.944,Central and Southern Asia
Kyrgyz Republic,2017,100,5.315298249,34.25284136,1242.769643,66.36460445,3.175309864,107.0424271,93.88858032,5.6,8.9,9.263,Lower-middle income,71.2,38.19903776,6198200,Electoral Autocracy,63.865,36.135,Central and Southern Asia
Kyrgyz Republic,2018,100,5.3627258,31.60173001,1308.139779,67.2738299,1.542661452,107.5654068,95.05480957,4.3,5,10.169,Lower-middle income,71.4,,6322800,Electoral Autocracy,63.649,36.351,Central and Southern Asia
Cambodia,2000,16.6,1.04024041,49.84623523,300.613679,61.76329887,-0.791992529,106.8594971,17.28544998,2.4,3.1,1.975,Low income,,,,Electoral Autocracy,81.414,,Eastern and South-Eastern Asia
Cambodia,2001,15.44084358,1.135961111,52.54124718,321.1502236,61.59980449,-0.6006483,115.8593674,18.92894936,1.8,2.3,2.25,Low income,59.335,0.076956056,12405411,Electoral Autocracy,81.297,18.703,Eastern and South-Eastern Asia
Cambodia,2002,18.73940277,1.087113068,55.42213314,338.9874773,64.27080295,3.225083615,129.4499054,22.92682076,,,2.206,Low income,60.283,0.226983238,12637719,Electoral Autocracy,81.18,18.82,Eastern and South-Eastern Asia
Cambodia,2003,19.3,1.114576252,56.52047035,362.3354822,66.56034186,1.210011336,131.4835205,27.50210953,,,2.378,Low income,61.241,0.260570198,12856171,Electoral Autocracy,81.063,18.937,Eastern and South-Eastern Asia
Cambodia,2004,25.30695152,1.053713508,63.60589501,408.5136388,70.90552236,3.924781663,131.9369965,31.32074928,,,2.444,Low income,62.186,0.300436644,13066475,Electoral Autocracy,80.945,19.055,Eastern and South-Eastern Asia
Cambodia,2005,20.5,1.075499056,64.08470725,474.1111921,72.74722281,6.349255065,130.8987122,,,,2.774,Low income,63.088,0.317321781,13273355,Electoral Autocracy,80.826,19.174,Eastern and South-Eastern Asia
Cambodia,2006,31.83140182,1.055624033,68.59324512,539.7503289,76.02120838,6.143255757,128.8331909,39.73841095,,,2.997,Low income,63.927,0.46835672,13477705,Electoral Autocracy,80.707,19.293,Eastern and South-Eastern Asia
Cambodia,2007,35.08600998,1.072622638,65.32596805,631.5252576,72.94217882,7.66839343,127.8486023,42.69073868,1.3,1.2,3.452,Low income,64.697,0.49,13679953,Electoral Autocracy,80.587,19.413,Eastern and South-Eastern Asia
Cambodia,2008,26.4,1.052512175,65.5432507,745.609127,67.77700868,24.99717885,123.7567902,45.21588135,0.8,,3.805,Low income,65.394,0.51,13883835,Electoral Autocracy,80.429,19.571,Eastern and South-Eastern Asia
Cambodia,2009,41.61101913,1.298016313,49.2207635,738.0547312,55.91771187,-0.661307602,123.2812271,,0.6,0.6,4.566,Low income,66.014,0.53,14093605,Electoral Autocracy,80.07,19.93,Eastern and South-Eastern Asia
Cambodia,2010,31.1,1.365271325,54.08278279,785.5026671,59.52093544,3.99623008,123.8349304,,0.8,0.8,5.031,Low income,66.56,1.26,14312205,Electoral Autocracy,79.706,20.294,Eastern and South-Eastern Asia
Cambodia,2011,48.19865799,1.272061946,54.08075591,882.275614,59.50108761,5.478587304,122.1414719,,0.7,0.5,5.105,Low income,67.043,3.1,14541421,Electoral Autocracy,79.337,20.663,Eastern and South-Eastern Asia
Cambodia,2012,51.52984238,1.272605563,57.88976453,950.880346,62.70767297,2.932724618,121.7879333,,1.4,1.1,5.334,Low income,67.48,4.94,14780454,Electoral Autocracy,78.963,21.037,Eastern and South-Eastern Asia
Cambodia,2013,54.88513947,1.241497668,62.3879358,1013.420536,67.65855087,2.94260016,123.4480591,,0.4,0.5,5.476,Low income,67.888,6,15026330,Electoral Autocracy,78.585,21.415,Eastern and South-Eastern Asia
Cambodia,2014,56.1,1.420424655,62.60347417,1093.495976,67.00875814,3.855238553,116.8082199,,0.7,0.7,6.516,Low income,68.273,14,15274506,Electoral Autocracy,78.201,21.799,Eastern and South-Eastern Asia
Cambodia,2015,68.84770203,1.770684947,61.71842376,1162.904995,66.14564324,1.221270061,117.0784836,,0.3,0.5,8.446,Lower-middle income,68.637,18,15521435,Electoral Autocracy,77.812,22.188,Eastern and South-Eastern Asia
Cambodia,2016,76.62667847,1.896385409,61.28152493,1269.591499,65.66850405,3.04541464,110.1876526,,0.6,0.9,9.724,Lower-middle income,68.977,32.39845171,15766290,Electoral Autocracy,77.418,22.582,Eastern and South-Eastern Asia
Cambodia,2017,89.07,1.991633037,60.68195781,1385.260066,64.10581574,2.890924692,107.8130569,,0.1,0.2,11.186,Lower-middle income,69.289,32.90027854,16009413,Electoral Autocracy,77.02,22.98,Eastern and South-Eastern Asia
Cambodia,2018,91.83401489,2.123267571,61.59572751,1512.126989,63.30288532,2.4579649,107.4148483,,,,15.479,Lower-middle income,69.57,65.00000218,16249795,Electoral Autocracy,76.612,23.388,Eastern and South-Eastern Asia
"Korea, Rep.",2000,100,1.451890814,33.93916896,12256.99357,32.15599115,2.259184779,100.6240463,95.9592514,,,445.441,Upper-middle income,,,,Liberal Democracy,20.379,,Eastern and South-Eastern Asia
"Korea, Rep.",2001,100,1.60564325,31.78774105,11561.24837,30.43605617,4.066419648,99.24330902,95.61708832,,,448.551,High income,76.41219512,56.6,47370164,Liberal Democracy,20.06,79.94,Eastern and South-Eastern Asia
"Korea, Rep.",2002,100,1.501443613,29.77275441,13165.06574,28.58028499,2.762511352,98.92698669,95.80931091,3.6,2.7,463.628,High income,76.76585366,59.4,47644736,Liberal Democracy,19.701,80.299,Eastern and South-Eastern Asia
"Korea, Rep.",2003,100,1.397231767,31.39783726,14672.85747,29.77676402,3.514879242,99.91718292,96.493927,3.8,3.3,462.407,High income,77.21463415,65.5,47892330,Liberal Democracy,19.348,80.652,Eastern and South-Eastern Asia
"Korea, Rep.",2004,100,1.342223806,36.75433645,16496.12009,33.26137842,3.590591391,100.2599869,97.19229889,3.9,3.4,478.606,High income,77.66585366,72.7,48082519,Liberal Democracy,18.998,81.002,Eastern and South-Eastern Asia
"Korea, Rep.",2005,100,1.158636729,35.2830828,19402.50263,33.04172823,2.754090201,101.1088486,97.06839752,4,3.4,459.346,High income,78.16829268,73.5,48184561,Liberal Democracy,18.655,81.345,Eastern and South-Eastern Asia
"Korea, Rep.",2006,100,1.096978514,35.62641862,21743.47745,35.02545491,2.241847104,101.738472,95.80760193,3.9,3,465.606,High income,78.66829268,78.1,48438292,Liberal Democracy,18.472,81.528,Eastern and South-Eastern Asia
"Korea, Rep.",2007,100,1.089090838,37.39217969,24086.41044,36.4823456,2.534846871,102.9203796,95.24726105,3.7,2.7,493.353,High income,79.1195122,78.8,48683638,Liberal Democracy,18.369,81.631,Eastern and South-Eastern Asia
"Korea, Rep.",2008,100,1.297952627,47.64188521,21350.42798,47.87446723,4.673795957,102.8828812,95.04554749,3.6,2.6,505.783,High income,79.51707317,81,49054708,Liberal Democracy,18.267,81.733,Eastern and South-Eastern Asia
"Korea, Rep.",2009,100,1.490175125,45.18535191,19143.85161,40.94826746,2.756686477,102.0039825,95.97579193,4.1,3,506.764,High income,79.96829268,81.6,49307835,Liberal Democracy,18.165,81.835,Eastern and South-Eastern Asia
"Korea, Rep.",2010,100,1.41211178,47.10373691,23087.22564,44.29585958,2.939181359,101.7198715,96.36495972,4,3.3,565.961,High income,80.11707317,83.7,49554112,Liberal Democracy,18.064,81.936,Eastern and South-Eastern Asia
"Korea, Rep.",2011,100,1.392989679,53.3377319,25096.26388,52.22858168,4.02584625,101.7119598,96.8976593,3.6,3.1,588.404,High income,80.56829268,83.75912015,49936638,Liberal Democracy,18.077,81.923,Eastern and South-Eastern Asia
"Korea, Rep.",2012,100,1.403954646,54.09405134,25466.76052,51.3642764,2.187221208,100.330307,97.80175781,3.4,3,583.632,High income,80.8195122,84.07,50199853,Liberal Democracy,18.149,81.851,Eastern and South-Eastern Asia
"Korea, Rep.",2013,100,1.387822113,51.29207111,27182.73431,46.66003384,1.301377058,98.06349182,99.36505127,3.3,2.8,591.54,High income,81.27073171,84.77,50428893,Liberal Democracy,18.221,81.779,Eastern and South-Eastern Asia
"Korea, Rep.",2014,100,1.324745655,47.83142087,29249.57522,42.78302103,1.274714702,98.30577087,99.86733246,3.5,3.5,586.548,High income,81.72195122,87.55682649,50746659,Liberal Democracy,18.293,81.707,Eastern and South-Eastern Asia
"Korea, Rep.",2015,100,1.412453861,42.98956153,28732.23108,36.14293286,0.70620817,98.78453827,100.0077972,3.6,3.5,595.394,High income,82.02439024,89.8962558,51014947,Liberal Democracy,18.366,81.634,Eastern and South-Eastern Asia
"Korea, Rep.",2016,100,1.479776441,40.13265091,29288.87044,33.47115855,0.971674764,97.71842194,100.4850464,3.7,3.5,617.96,High income,82.27560976,92.84302568,51217803,Liberal Democracy,18.438,81.562,Eastern and South-Eastern Asia
"Korea, Rep.",2017,100,1.456439971,40.93420694,31616.8434,36.18671087,1.944455907,98.08860016,100.3382492,3.8,3.5,620.61,High income,82.62682927,95.06942188,51361911,Liberal Democracy,18.497,81.503,Eastern and South-Eastern Asia
"Korea, Rep.",2018,100,1.465967795,41.71329084,33422.94421,37.27557467,1.475862404,99.60977936,98.50636292,3.9,3.7,634.934,High income,82.62682927,96.02285958,51606633,Liberal Democracy,18.541,81.459,Eastern and South-Eastern Asia
Kuwait,2000,100,2.240768427,56.47217445,18440.37852,30.14615006,1.812946139,98.63220215,91.08805847,,,53.384,High income,,,,Closed Autocracy,1,,Northern Africa and Western Asia
Kuwait,2001,100,2.808533804,51.30841121,16587.24865,35.54205607,1.3,96.08379364,91.44888306,,,57.485,High income,73.21,8.551792434,2103273,Closed Autocracy,9.20E-02,99.908,Northern Africa and Western Asia
Kuwait,2002,100,2.82725923,44.61604832,17846.37616,36.60914582,0.888450148,99.13406372,,,,57.98,High income,73.28,10.24896793,2136991,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2003,100,2.453577795,52.0915106,22148.37815,34.46366491,0.961350294,101.220108,98.20832825,,,59.623,High income,73.355,22.40293838,2161626,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2004,100,2.134176723,56.91711338,27011.654,32.3805283,1.248564437,102.4925232,102.3640976,,,63.108,High income,73.439,22.92711204,2200498,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2005,100,1.852946044,63.9760609,35591.03713,28.2666192,4.142975836,104.8803406,109.6014175,2,1.8,71.166,High income,73.538,25.92610837,2270196,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2006,100,1.574614658,65.54573372,42781.56475,24.16735947,3.057013392,102.3398666,104.9908524,0.8,2.9,73.389,High income,73.66,28.79119795,2373661,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2007,100,1.521281895,63.4150384,45782.14857,28.31746499,5.484949833,104.6261292,102.9927216,1,3.1,74.875,High income,73.807,34.8,2504026,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2008,100,1.400916034,66.75954952,55494.9301,25.92390673,10.58270979,101.6098175,99.24891663,1.1,3.7,82.298,High income,73.976,42,2656010,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2009,100,2.134321452,59.43363435,37561.72593,29.37743063,4.609595484,101.5350876,97.71626282,1,3.4,86.955,High income,74.162,50.8,2821041,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2010,100,2.049078961,66.67331737,38577.49828,30.35442211,4.496402878,102.2396393,97.87177277,1.4,2.8,89.272,High income,74.358,61.4,2991884,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2011,100,1.584620208,73.19837828,48631.7834,25.89199206,4.839403499,105.6248093,97.0526123,,,86.263,High income,74.55,65.76907069,3168054,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2012,100,1.71202156,74.7316937,51979.12069,26.27954756,3.255146003,104.9829025,96.44032288,,,100.073,High income,74.728,70.45,3348852,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2013,100,1.634477185,70.86153454,49388.05338,26.74516775,2.682296841,103.9619522,95.06651306,,,93.583,High income,74.885,75.46,3526382,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2014,100,1.668681868,68.50614347,44062.34091,31.53080162,2.908926729,103.7813034,93.89048767,1.9,4.9,91.033,High income,75.019,78.7,3690939,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2015,100,2.540741011,53.76624808,29869.55275,44.93332521,3.271701661,102.5897369,97.82772064,1.2,4.4,96.265,High income,75.13,78,3835588,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2016,100,2.901003214,47.63172463,27653.15762,48.52718291,3.198397767,100.5321503,,0.9,5.8,101.574,High income,75.224,78.36738376,3956862,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2017,100,2.525364495,51.19631561,29759.46744,46.64373102,2.171832985,95.688797,,,,104.784,High income,75.311,97.99998933,4056102,Closed Autocracy,0,100,Northern Africa and Western Asia
Kuwait,2018,100,2.358816002,57.49549488,33399.06048,45.61996357,0.543133148,92.36026764,,,,104.218,High income,75.398,99.59884959,4137314,Closed Autocracy,0,100,Northern Africa and Western Asia
Lao PDR,2000,42.48462296,1.082487404,30.6620036,325.1869371,38.17529777,25.08464143,106.968399,34.14220047,,,0.958,Low income,,,,Closed Autocracy,78.023,,Eastern and South-Eastern Asia
Lao PDR,2001,45.27884674,1.222222993,27.87315887,326.9417867,38.02627801,7.811807948,104.669281,35.96746826,,,1.061,Low income,59.372,0.181664461,5409584,Closed Autocracy,77.007,22.993,Eastern and South-Eastern Asia
Lao PDR,2002,46.3,1.413389131,28.75251466,320.0614597,38.50238819,10.63134463,106.2496033,38.69087982,,,1.163,Low income,59.937,0.267899241,5493247,Closed Autocracy,75.956,24.044,Eastern and South-Eastern Asia
Lao PDR,2003,48,1.365940727,23.50043316,362.8214135,37.07166272,15.48935292,108.4670715,41.42176056,,,1.217,Low income,60.502,0.333912466,5576640,Closed Autocracy,74.874,25.126,Eastern and South-Eastern Asia
Lao PDR,2004,53.60709,1.267635947,24.91212256,417.9291685,41.16762906,10.46226673,110.1283417,43.2256813,,,1.279,Low income,61.065,0.36143449,5662199,Closed Autocracy,73.758,26.242,Eastern and South-Eastern Asia
Lao PDR,2005,57.2,1.187139996,28.96373572,475.6107962,42.82891055,7.165417599,112.3695679,43.63906097,1.4,1.4,1.337,Low income,61.625,0.85035749,5751675,Closed Autocracy,72.814,27.186,Eastern and South-Eastern Asia
